0.6807	0.8751	1	1	0.6807	0.8751	0.6	0.6	2.1999	0
0.735093	0.928658	1.1757	1.14232	0.712586	0.747042	0.71	0.6	2.1997	0.0008
0.792952	0.986192	1.16078	1.14891	0.6175	1.0553	0.82	0.6001	2.1994	0.0023
0.928412	1.00566	2.00232	0.810421	1.26865	0.897113	0.93	0.6003	2.199	0.0046
1.03487	1.02749	2.05352	0.664891	1.1406	0.4194	1.0399	0.6006	2.1984	0.0076
1.24844	0.918516	2.71406	-0.279013	1.06416	0.568295	1.1498	0.601	2.1977	0.0114
1.3874	0.875982	2.74039	-0.433725	1.393	0.4297	1.2597	0.6017	2.1969	0.0159
1.50213	0.793676	2.51819	-0.795087	1.14028	0.558713	1.3696	0.6027	2.1959	0.0212
1.61509	0.73834	2.47392	-0.858691	1.464	0.5677	1.4793	0.6039	2.1947	0.0273
1.75919	0.716738	2.64918	-0.733791	1.74204	0.729963	1.5891	0.6054	2.1935	0.0341
1.86025	0.671827	2.55388	-0.745919	1.5692	0.6189	1.6987	0.6073	2.192	0.0416
1.99719	0.645835	2.64543	-0.68281	1.91818	0.632262	1.8083	0.6096	2.1904	0.0499
2.08756	0.608872	2.53436	-0.662053	1.7545	0.6172	1.9179	0.6123	2.1886	0.0589
2.23166	0.585892	2.75795	-0.583257	1.83085	0.492736	2.0273	0.6155	2.1867	0.0686
2.33052	0.57486	2.65892	-0.480339	2.0443	0.7314	2.1366	0.6192	2.1845	0.0791
2.42851	0.596357	2.42168	-0.311152	2.3904	0.649997	2.2458	0.6234	2.1822	0.0903
2.55253	0.592882	2.4241	-0.264959	2.5678	0.672	2.3549	0.6282	2.1796	0.1021
2.62401	0.622781	2.12388	-0.111651	2.38899	0.630921	2.4639	0.6337	2.1769	0.1147
2.68427	0.621723	2.0293	-0.0678366	2.4005	0.6555	2.5727	0.6397	2.1739	0.128
2.7373	0.613544	1.81411	-0.0875452	2.12417	0.482594	2.6814	0.6465	2.1706	0.142
2.84056	0.595836	1.84316	-0.143966	2.9159	0.5208	2.7899	0.654	2.1671	0.1567
2.94137	0.687532	1.94332	0.235847	3.07379	0.870585	2.8982	0.6622	2.1634	0.172
2.98693	0.675048	1.8533	0.171155	2.6856	0.5453	3.0063	0.6712	2.1593	0.188
3.05576	0.666463	1.80182	0.117699	2.54281	0.540387	3.1143	0.681	2.155	0.2047
3.22155	0.69493	1.93537	0.164788	3.6582	0.8155	3.222	0.6917	2.1504	0.222
3.28815	0.723417	1.72482	0.217387	3.23279	0.754208	3.3295	0.7032	2.1454	0.2399
3.37648	0.709019	1.7374	0.127529	3.3836	0.5922	3.4367	0.7157	2.1401	0.2584
3.49684	0.734899	1.91013	0.206081	3.86636	0.837839	3.5436	0.7291	2.1345	0.2776
3.60188	0.73717	1.93019	0.174597	3.6537	0.7042	3.6503	0.7435	2.1285	0.2974
3.73742	0.673731	2.21757	-0.0455467	3.63683	0.509912	3.7566	0.7589	2.1221	0.3177
3.86144	0.6904	2.23553	0.0139415	3.9407	0.7723	3.8627	0.7753	2.1154	0.3386
3.97319	0.716225	2.12817	0.0804346	4.37174	0.842586	3.9683	0.7928	2.1082	0.3601
4.07236	0.713285	2.11695	0.0595338	4.0296	0.6842	4.0736	0.8114	2.1006	0.3821
4.1786	0.744599	2.21989	0.171503	3.92805	0.759515	4.1786	0.8311	2.0925	0.4047
4.26093	0.701141	2.18098	0.00932742	4.0833	0.5024	4.2831	0.8519	2.084	0.4277
4.38221	0.734701	2.28136	0.126923	4.45336	0.820962	4.3871	0.8739	2.0751	0.4512
4.46177	0.793866	2.20889	0.306857	4.2865	0.9653	4.4908	0.8971	2.0656	0.4753
4.57286	0.868013	2.13691	0.48376	4.94397	1.09415	4.5939	0.9215	2.0556	0.4997
4.6775	0.897556	2.13173	0.50136	4.6672	0.9145	4.6965	0.9471	2.0452	0.5246
4.79582	0.930039	2.18687	0.528466	4.94202	0.970964	4.7986	0.974	2.0341	0.55
4.91032	0.92997	2.20312	0.444295	4.9276	0.8477	4.9001	1.0022	2.0225	0.5757
4.99444	0.962546	2.08222	0.469842	4.72908	0.951741	5.0011	1.0316	2.0104	0.6018
5.08083	1.06893	2.02894	0.730104	5.0216	1.3147	5.1014	1.0624	1.9977	0.6283
5.16023	1.16036	1.92292	0.892879	5.06573	1.31131	5.201	1.0945	1.9843	0.6551
5.235	1.24895	1.87178	1.03213	5.1404	1.3685	5.3	1.128	1.9704	0.6822
5.3516	1.2578	1.97586	0.909076	5.48834	1.13713	5.3983	1.1628	1.9558	0.7096
5.47395	1.22526	2.04468	0.669343	5.5546	1.0115	5.4958	1.1991	1.9406	0.7372
5.55898	1.22976	2.14364	0.615415	4.71907	0.975779	5.5925	1.2367	1.9248	0.7652
5.64039	1.30525	2.08354	0.755226	5.5285	1.4157	5.6885	1.2757	1.9082	0.7933
5.75825	1.34176	2.03789	0.730886	6.24852	1.44132	5.7836	1.3161	1.891	0.8216
5.8463	1.37421	2.01417	0.722612	5.7677	1.3533	5.8778	1.3579	1.8731	0.8501
5.89798	1.48838	1.90656	0.966034	5.2163	1.59874	5.9711	1.4012	1.8545	0.8787
6.03837	1.43653	2.01725	0.66196	6.2134	1.1963	6.0634	1.4459	1.8352	0.9074
6.12677	1.47346	2.02427	0.683841	5.79839	1.41773	6.1548	1.4921	1.8152	0.9362
6.23234	1.55989	2.01703	0.83386	6.2942	1.702	6.2452	1.5396	1.7944	0.9651
6.33375	1.59841	1.93294	0.8025	6.60363	1.65597	6.3345	1.5887	1.7729	0.9939
6.44789	1.65971	1.95815	0.85847	6.5593	1.7284	6.4227	1.6392	1.7507	1.0228
6.48868	1.73456	1.6005	0.901512	6.25781	1.86673	6.5097	1.6911	1.7277	1.0517
6.58414	1.68446	1.65764	0.6269	6.5919	1.4521	6.5956	1.7445	1.7039	1.0805
6.66406	1.64013	1.46513	0.357925	6.9551	1.39033	6.6803	1.7993	1.6793	1.1092
6.74143	1.67271	1.46821	0.398306	6.7757	1.7133	6.7637	1.8555	1.654	1.1377
6.831	1.76911	1.671	0.659453	6.82524	2.09112	6.8459	1.9132	1.6279	1.1661
6.93249	1.84093	1.69259	0.76429	7.0614	1.9525	6.9267	1.9723	1.6011	1.1944
7.01455	1.93333	1.77337	0.945409	6.85587	2.1343	7.0062	2.0328	1.5734	1.2224
7.07397	2.00019	1.71472	1.00805	6.932	2.024	7.0843	2.0947	1.545	1.2502
7.18897	1.99262	1.87655	0.863931	7.23254	1.68354	7.1609	2.158	1.5158	1.2776
7.25962	2.04356	1.83188	0.891936	7.1416	2.042	7.236	2.2226	1.4858	1.3048
7.37838	2.03147	1.86104	0.715336	7.79313	1.81238	7.3096	2.2886	1.4551	1.3317
7.41167	2.15604	1.72431	0.977111	7.172	2.3177	7.3817	2.3559	1.4235	1.3581
7.47725	2.26268	1.60804	1.12507	7.4951	2.605	7.4521	2.4246	1.3912	1.3842
7.5631	2.38283	1.59758	1.29868	7.6531	2.543	7.521	2.4945	1.3582	1.4098
7.61722	2.4624	1.3663	1.28754	7.7391	2.64651	7.5881	2.5657	1.3244	1.4349
7.66405	2.56011	1.31524	1.38442	7.5834	2.6195	7.6536	2.6382	1.2898	1.4596
7.71475	2.62581	1.2786	1.37606	7.44007	2.54342	7.7172	2.7119	1.2545	1.4837
7.73534	2.74313	1.18043	1.51998	7.5587	2.8156	7.7791	2.7867	1.2185	1.5073
7.83894	2.76881	1.39818	1.41292	8.08531	2.45773	7.8392	2.8628	1.1818	1.5302
7.95537	2.89444	1.46376	1.54463	8.2611	3.0838	7.8975	2.9399	1.1443	1.5526
8.03238	2.94838	1.39714	1.44929	8.25332	2.88612	7.9538	3.0182	1.1062	1.5743
8.06973	3.04048	1.32869	1.5119	7.9244	3.0508	8.0082	3.0975	1.0674	1.5953
8.13769	3.12463	1.31734	1.52996	8.2416	3.21559	8.0606	3.1779	1.0279	1.6156
8.18634	3.24494	1.26787	1.65126	8.1515	3.3334	8.1111	3.2593	0.9878	1.6351
8.21618	3.36908	1.13623	1.75142	7.94823	3.61161	8.1595	3.3416	0.947	1.6539
8.2931	3.44574	1.17854	1.7162	8.382	3.4439	8.2059	3.4249	0.9056	1.6719
8.31372	3.50187	0.898963	1.55569	8.13242	3.37047	8.2502	3.509	0.8637	1.6891
8.33437	3.5851	0.850611	1.57803	8.2184	3.5668	8.2923	3.594	0.8212	1.7054
8.34053	3.72185	0.675275	1.70559	8.20448	4.1676	8.3324	3.6797	0.7781	1.7209
8.39343	3.77747	0.724302	1.6223	8.4492	3.7272	8.3702	3.7662	0.7345	1.7354
8.40769	3.90615	0.63201	1.73994	8.33525	4.275	8.4059	3.8534	0.6904	1.7491
8.45958	3.99353	0.670725	1.73385	8.5612	4.0231	8.4393	3.9413	0.6458	1.7618
8.52507	4.07493	0.771858	1.72681	8.96704	4.12659	8.4705	4.0298	0.6008	1.7735
8.57564	4.06177	0.839421	1.46872	8.49	3.8155	8.4995	4.1188	0.5554	1.7842
8.63566	4.12016	0.933913	1.44913	8.71581	3.98355	8.5261	4.2084	0.5095	1.794
8.61072	4.32449	0.738028	1.81103	8.4543	4.5697	8.5505	4.2984	0.4633	1.8027
8.62461	4.43977	0.613303	1.84683	8.55075	4.68685	8.5725	4.3888	0.4167	1.8103
8.62704	4.56255	0.544546	1.93407	8.5362	4.6019	8.5922	4.4796	0.3699	1.8169
